line_idx,rec_idx,bbox
5,69,"[586, 190, 965, 1568]"
5,69,"[540, 189, 1002, 1795]"
5,69,"[737, 189, 1077, 1864]"
5,69,"[579, 152, 878, 1013]"
5,69,"[512, 144, 816, 1830]"
5,69,"[833, 898, 1254, 1602]"
5,69,"[653, 964, 1013, 1797]"
5,69,"[572, 842, 1039, 1717]"
5,69,"[541, 1591, 873, 1718]"
5,69,"[534, 920, 797, 1698]"
5,69,"[575, 917, 890, 1822]"
5,69,"[734, 924, 852, 1801]"
5,69,"[506, 969, 1188, 1675]"
5,69,"[598, 883, 975, 1713]"
5,69,"[633, 917, 1090, 1656]"
5,69,"[680, 215, 1086, 1671]"
5,69,"[610, 875, 1222, 1782]"
5,69,"[736, 1095, 1312, 1770]"
5,69,"[570, 1059, 1097, 1677]"
5,69,"[532, 969, 1006, 1680]"
5,69,"[903, 1004, 1184, 1784]"
5,69,"[593, 837, 1309, 1633]"
5,69,"[714, 841, 1200, 1609]"
5,69,"[453, 970, 1258, 1643]"
5,69,"[699, 143, 1241, 1670]"
5,69,"[651, 1048, 1083, 1743]"
5,69,"[478, 147, 838, 1734]"
5,69,"[778, 1055, 1000, 1655]"
5,69,"[672, 110, 1236, 1707]"
5,69,"[733, 108, 846, 1595]"
5,69,"[586, 1008, 1303, 1729]"
5,69,"[824, 114, 1311, 1796]"
5,69,"[639, 119, 923, 1598]"
5,69,"[606, 104, 891, 1728]"
5,69,"[573, 107, 1235, 1808]"
5,69,"[859, 1089, 1318, 1665]"
5,69,"[909, 829, 1157, 1759]"
5,69,"[813, 967, 1252, 1809]"
5,69,"[847, 1005, 1276, 1691]"
5,69,"[568, 931, 1228, 1574]"
5,69,"[607, 1056, 1046, 1685]"
5,69,"[532, 1051, 1173, 1758]"
5,69,"[578, 1058, 1136, 1758]"
5,69,"[607, 968, 1138, 1751]"
5,69,"[526, 965, 849, 1953]"
5,69,"[831, 1426, 942, 1989]"
5,69,"[812, 305, 1007, 2216]"
5,69,"[647, 1953, 818, 2208]"
5,69,"[694, 1492, 1002, 2107]"
5,69,"[819, 299, 1059, 1916]"
5,69,"[633, 1553, 1312, 2216]"
5,69,"[757, 303, 997, 2035]"
5,69,"[620, 1847, 945, 2153]"
5,69,"[839, 2012, 1234, 2218]"
5,69,"[609, 1474, 1105, 1987]"
5,69,"[801, 338, 1228, 2197]"
5,69,"[763, 1783, 1307, 2063]"
5,69,"[867, 305, 1250, 1500]"
5,69,"[868, 1468, 1184, 2206]"
5,69,"[799, 1693, 1303, 2104]"
5,69,"[760, 299, 1020, 2023]"
5,69,"[896, 1812, 1307, 2231]"
5,69,"[693, 2085, 1006, 2219]"
5,69,"[919, 267, 1138, 1684]"
5,69,"[810, 1436, 1144, 1885]"
5,69,"[835, 1827, 1054, 2170]"
5,69,"[896, 265, 1266, 2113]"
5,69,"[623, 1669, 1192, 2182]"
5,69,"[708, 264, 1143, 1900]"
5,69,"[552, 266, 1027, 2179]"
5,69,"[724, 1590, 1217, 1835]"
5,69,"[669, 300, 944, 2140]"
5,69,"[623, 1490, 977, 2032]"
5,69,"[845, 1908, 1180, 2185]"
5,69,"[782, 265, 1077, 1917]"
5,69,"[729, 1442, 1090, 2138]"
5,70,"[598, 883, 982, 1713]"
5,70,"[708, 1733, 957, 1997]"
5,70,"[736, 1591, 1309, 1791]"
5,70,"[664, 1735, 1141, 1797]"
5,70,"[411, 1455, 1017, 1786]"
5,70,"[687, 924, 1202, 1988]"
5,70,"[481, 1636, 884, 1751]"
5,70,"[529, 1094, 821, 1801]"
5,70,"[579, 1659, 821, 1760]"
5,70,"[813, 1087, 1127, 1989]"
5,70,"[541, 924, 963, 1739]"
5,70,"[651, 1664, 897, 1797]"
5,70,"[340, 1695, 1235, 1997]"
5,70,"[653, 859, 1150, 1739]"
5,70,"[572, 842, 1020, 1740]"
5,70,"[640, 1683, 1212, 1998]"
5,70,"[477, 1628, 1229, 2001]"
5,70,"[639, 1492, 956, 1945]"
5,70,"[702, 1059, 1312, 1843]"
5,70,"[570, 969, 1006, 1902]"
5,70,"[532, 1490, 896, 1946]"
5,70,"[593, 837, 1200, 1609]"
5,70,"[771, 1411, 1138, 1893]"
5,70,"[552, 841, 1090, 1970]"
5,70,"[512, 876, 1154, 1889]"
5,70,"[741, 1426, 1254, 1830]"
5,70,"[561, 1788, 1181, 1943]"
5,70,"[831, 1734, 1282, 1989]"
5,70,"[334, 1004, 1184, 1809]"
5,70,"[428, 1008, 1097, 1802]"
5,70,"[565, 1606, 1049, 2001]"
5,70,"[616, 1095, 778, 2044]"
5,70,"[335, 1474, 1105, 1920]"
5,70,"[761, 879, 1196, 1677]"
5,70,"[778, 1055, 1222, 1987]"
5,70,"[525, 1483, 965, 1904]"
5,70,"[633, 917, 1276, 1841]"
5,70,"[916, 1629, 1207, 1788]"
5,70,"[453, 970, 1274, 1527]"
5,70,"[799, 1759, 994, 2104]"
5,70,"[704, 969, 1034, 2051]"
5,70,"[648, 1010, 1007, 2095]"
5,70,"[590, 1749, 818, 2208]"
5,70,"[812, 1997, 1079, 2216]"
5,70,"[870, 850, 1234, 2218]"
5,70,"[692, 1689, 891, 2049]"
5,70,"[579, 965, 1180, 2185]"
5,70,"[581, 871, 922, 2061]"
5,70,"[748, 1725, 1005, 2197]"
5,70,"[692, 878, 1014, 2063]"
5,70,"[544, 1014, 1006, 2216]"
5,70,"[792, 1950, 957, 2170]"
5,70,"[791, 1451, 1316, 2041]"
5,70,"[609, 1926, 1133, 2176]"
5,70,"[623, 1008, 788, 2182]"
5,70,"[837, 1013, 937, 2134]"
5,70,"[490, 917, 1202, 2045]"
5,70,"[620, 2071, 748, 2219]"
5,70,"[773, 865, 1157, 2048]"
5,70,"[540, 1755, 1141, 2152]"
5,70,"[610, 888, 927, 2138]"
5,70,"[669, 1685, 947, 2140]"
5,70,"[586, 1008, 850, 1432]"
5,70,"[695, 931, 1051, 1691]"
5,70,"[742, 1339, 920, 1489]"
5,70,"[712, 1083, 1046, 1489]"
5,70,"[532, 1051, 984, 1758]"
5,70,"[535, 967, 944, 1701]"
5,70,"[960, 1630, 1252, 1772]"
5,70,"[891, 1635, 1279, 1993]"
5,70,"[338, 1089, 923, 1700]"
5,70,"[909, 829, 1306, 1759]"
5,70,"[411, 1310, 574, 1694]"
5,70,"[340, 1472, 1136, 1723]"
5,70,"[739, 1522, 1125, 1734]"
5,70,"[510, 1056, 1195, 2045]"
5,70,"[988, 1526, 1264, 1949]"
5,70,"[418, 1099, 1041, 1990]"
5,70,"[641, 1659, 1303, 2231]"
5,70,"[478, 1014, 1236, 1707]"
5,70,"[617, 968, 1000, 1699]"
5,70,"[578, 1580, 1049, 1758]"
5,70,"[744, 965, 923, 1638]"
5,70,"[607, 1584, 800, 1751]"
5,70,"[439, 1048, 994, 2050]"
5,70,"[750, 898, 1188, 1675]"
5,70,"[409, 1793, 922, 2179]"
5,70,"[466, 1523, 1276, 1955]"
5,70,"[737, 189, 1077, 1864]"
5,70,"[592, 184, 1117, 1684]"
5,70,"[568, 1055, 1002, 1945]"
5,70,"[607, 1528, 1174, 1869]"
5,70,"[497, 110, 1228, 1847]"
5,70,"[994, 187, 1192, 1716]"
5,70,"[521, 1532, 978, 1852]"
5,70,"[463, 1524, 1318, 1913]"
5,70,"[724, 1590, 1298, 1910]"
5,70,"[732, 147, 1025, 1051]"
5,70,"[705, 108, 880, 1994]"
5,70,"[336, 1521, 1138, 1970]"
5,70,"[668, 189, 1002, 334]"
5,70,"[708, 147, 1143, 1864]"
5,70,"[602, 107, 985, 1879]"
5,70,"[649, 181, 1303, 1947]"
5,70,"[862, 1533, 1235, 1880]"
5,70,"[575, 1468, 1184, 1951]"
5,70,"[706, 104, 1069, 1549]"
5,70,"[781, 183, 993, 1724]"
5,70,"[586, 1058, 788, 1846]"
5,70,"[637, 183, 1307, 1850]"
5,70,"[607, 152, 965, 1099]"
5,70,"[343, 299, 1020, 1855]"
5,70,"[820, 186, 1199, 1950]"
5,70,"[520, 305, 1250, 1959]"
5,70,"[609, 1513, 986, 1832]"
5,70,"[741, 1446, 1236, 1889]"
5,70,"[534, 114, 944, 1591]"
5,70,"[819, 152, 1027, 1916]"
5,70,"[923, 1436, 1144, 1897]"
5,70,"[606, 146, 944, 1625]"
5,70,"[668, 223, 1266, 1831]"
5,70,"[575, 222, 1312, 1600]"
5,70,"[692, 1761, 1311, 2032]"
5,70,"[573, 153, 1143, 1900]"
5,70,"[756, 215, 1086, 1617]"
5,70,"[643, 144, 1057, 1890]"
5,70,"[810, 896, 1307, 1860]"
5,70,"[526, 216, 1052, 1843]"
5,70,"[807, 265, 1079, 1844]"
5,70,"[941, 266, 1217, 1829]"
5,70,"[699, 300, 1228, 1741]"
5,70,"[552, 265, 1246, 1900]"
5,70,"[639, 224, 890, 1822]"
5,70,"[389, 969, 627, 1963]"
5,70,"[873, 1442, 1120, 1912]"
5,70,"[614, 119, 922, 1634]"
5,70,"[463, 226, 912, 1846]"
5,71,"[651, 850, 963, 1743]"
5,71,"[409, 184, 1303, 1854]"
5,71,"[617, 1582, 1264, 1949]"
5,71,"[607, 1048, 994, 2044]"
5,71,"[803, 1493, 1236, 2023]"
5,71,"[790, 153, 1000, 1728]"
5,71,"[828, 1468, 1184, 1638]"
5,71,"[510, 1693, 1180, 2185]"
5,71,"[578, 181, 944, 1758]"
5,71,"[690, 1056, 1234, 2218]"
5,71,"[497, 1668, 1236, 1847]"
5,71,"[962, 152, 1059, 1990]"
5,71,"[586, 1008, 1303, 1700]"
5,71,"[439, 1641, 1194, 2050]"
5,71,"[637, 183, 1199, 2035]"
5,71,"[478, 1014, 947, 1729]"
5,71,"[607, 147, 1217, 1829]"
5,71,"[418, 151, 1014, 1917]"
5,71,"[526, 1564, 1001, 2231]"
5,71,"[647, 183, 1143, 2044]"
5,71,"[905, 266, 1030, 2156]"
5,71,"[610, 226, 912, 2138]"
5,71,"[565, 224, 880, 2001]"
5,71,"[858, 265, 1157, 2048]"
5,71,"[540, 1755, 1141, 2152]"
5,71,"[747, 222, 854, 1054]"
5,71,"[521, 1532, 748, 2219]"
5,71,"[668, 226, 1316, 1494]"
5,71,"[837, 267, 1090, 2134]"
5,71,"[623, 1455, 930, 2182]"
5,71,"[733, 215, 1086, 1953]"
5,71,"[740, 264, 1292, 2041]"
5,71,"[609, 1926, 819, 2176]"
5,71,"[879, 216, 1144, 1478]"
5,71,"[835, 225, 1027, 2170]"
5,71,"[792, 1449, 981, 2127]"
5,71,"[544, 223, 1202, 2045]"
5,71,"[579, 917, 1133, 2113]"
5,71,"[490, 970, 1051, 2050]"
5,71,"[866, 186, 1034, 2206]"
5,71,"[815, 183, 1058, 2053]"
5,71,"[807, 305, 1274, 1766]"
5,71,"[801, 338, 1005, 2197]"
5,71,"[581, 186, 922, 2061]"
5,71,"[692, 1729, 811, 2049]"
5,71,"[644, 1506, 1069, 2063]"
5,71,"[915, 190, 1250, 1498]"
5,71,"[648, 303, 880, 2216]"
5,71,"[673, 187, 1029, 2107]"
5,71,"[692, 878, 937, 1864]"
5,71,"[590, 189, 1077, 1788]"
5,71,"[746, 1010, 1079, 2208]"
5,71,"[648, 1528, 1010, 2051]"
5,71,"[860, 189, 1007, 2098]"
5,71,"[704, 305, 994, 1795]"
5,71,"[586, 1525, 977, 2104]"
5,71,"[343, 1008, 850, 1855]"
5,71,"[428, 1606, 1049, 1852]"
5,71,"[616, 1523, 1276, 1910]"
5,71,"[477, 1095, 778, 2001]"
5,71,"[335, 1793, 1298, 1920]"
5,71,"[836, 1002, 1246, 1900]"
5,71,"[761, 879, 1318, 1987]"
5,71,"[831, 1734, 1222, 1989]"
5,71,"[447, 1010, 830, 1913]"
5,71,"[334, 1005, 1097, 1809]"
5,71,"[664, 1599, 1282, 1797]"
5,71,"[607, 883, 982, 1789]"
5,71,"[640, 1532, 1173, 1998]"
5,71,"[953, 1591, 1309, 1850]"
5,71,"[803, 1735, 1276, 1841]"
5,71,"[568, 1055, 1207, 1791]"
5,71,"[1052, 1669, 1229, 1785]"
5,71,"[903, 1004, 1228, 1809]"
5,71,"[565, 1602, 1184, 2001]"
5,71,"[525, 859, 972, 1904]"
5,71,"[845, 1483, 1057, 1946]"
5,71,"[534, 837, 1079, 1844]"
5,71,"[771, 1567, 1200, 1916]"
5,71,"[692, 1411, 1138, 2032]"
5,71,"[532, 841, 1154, 1848]"
5,71,"[826, 896, 1090, 1893]"
5,71,"[512, 876, 1015, 1890]"
5,71,"[741, 1426, 914, 1917]"
5,71,"[927, 1567, 1254, 1843]"
5,71,"[552, 1733, 1312, 1970]"
5,71,"[680, 969, 1228, 1741]"
5,71,"[552, 917, 1120, 1896]"
5,71,"[506, 969, 1002, 1943]"
5,71,"[561, 875, 703, 1909]"
5,71,"[873, 1788, 1238, 1912]"
5,71,"[614, 1597, 956, 1945]"
5,71,"[570, 917, 743, 1677]"
5,71,"[639, 1553, 1312, 1898]"
5,71,"[623, 1490, 782, 1902]"
5,71,"[736, 1492, 1143, 1864]"
5,71,"[639, 898, 1077, 1945]"
5,71,"[659, 114, 887, 1385]"
5,71,"[741, 1339, 1252, 1889]"
5,71,"[513, 1310, 809, 1636]"
5,71,"[733, 108, 1279, 1993]"
5,71,"[466, 1626, 1306, 1955]"
5,71,"[340, 110, 736, 1694]"
5,71,"[338, 1089, 1241, 1700]"
5,71,"[695, 1386, 967, 1885]"
5,71,"[336, 931, 1051, 1970]"
5,71,"[884, 968, 1266, 1831]"
5,71,"[643, 144, 1125, 1629]"
5,71,"[573, 1051, 944, 1599]"
5,71,"[532, 1656, 1311, 1796]"
5,71,"[769, 1429, 1136, 1723]"
5,71,"[827, 1083, 1307, 1824]"
5,71,"[712, 1431, 991, 1685]"
5,71,"[389, 1429, 920, 1963]"
5,71,"[606, 119, 920, 1431]"
5,71,"[453, 152, 1035, 1685]"
5,71,"[649, 842, 993, 1739]"
5,71,"[649, 1689, 1088, 1997]"
5,71,"[572, 107, 1020, 1740]"
5,71,"[653, 964, 1150, 1879]"
5,71,"[651, 1664, 1212, 1744]"
5,71,"[668, 924, 899, 1750]"
5,71,"[411, 1533, 1138, 1997]"
5,71,"[598, 1667, 897, 1832]"
5,71,"[340, 1695, 1235, 1950]"
5,71,"[541, 883, 865, 1746]"
5,71,"[1032, 1629, 1202, 1988]"
5,71,"[520, 1552, 1166, 1959]"
5,71,"[785, 924, 1196, 1677]"
5,71,"[687, 147, 852, 1695]"
5,71,"[481, 104, 884, 1751]"
5,71,"[655, 1094, 1127, 1989]"
5,71,"[529, 143, 821, 1801]"
5,71,"[579, 1539, 1083, 1760]"
5,71,"[575, 1087, 1235, 1951]"
5,71,"[699, 644, 1105, 1512]"
5,71,"[464, 340, 1092, 859]"
5,71,"[490, 204, 1023, 388]"
5,71,"[546, 350, 967, 849]"
5,71,"[577, 157, 841, 849]"
5,71,"[692, 365, 808, 847]"
5,71,"[468, 375, 708, 896]"
5,71,"[437, 141, 598, 427]"
5,71,"[532, 303, 1107, 893]"
5,71,"[581, 355, 817, 888]"
5,71,"[497, 123, 963, 468]"
5,71,"[690, 124, 871, 475]"
5,71,"[454, 120, 777, 492]"
5,71,"[526, 126, 784, 500]"
5,71,"[448, 414, 692, 509]"
5,71,"[696, 148, 1037, 428]"
5,71,"[498, 147, 922, 427]"
5,71,"[635, 155, 896, 442]"
5,71,"[449, 116, 847, 546]"
5,71,"[628, 188, 817, 920]"
5,71,"[510, 245, 915, 960]"
5,71,"[477, 217, 753, 963]"
5,71,"[523, 267, 674, 961]"
5,71,"[433, 236, 984, 327]"
5,71,"[708, 197, 1044, 957]"
5,71,"[723, 210, 946, 955]"
5,71,"[761, 208, 878, 954]"
5,71,"[586, 203, 865, 960]"
5,71,"[561, 230, 1058, 358]"
5,71,"[659, 336, 771, 884]"
5,71,"[554, 233, 667, 385]"
5,71,"[440, 351, 553, 926]"
5,71,"[438, 323, 780, 931]"
5,71,"[489, 320, 621, 926]"
5,71,"[617, 274, 1078, 920]"
5,71,"[609, 238, 848, 339]"
5,71,"[540, 195, 704, 924]"
5,71,"[442, 435, 569, 922]"
5,71,"[572, 184, 818, 696]"
5,71,"[471, 549, 627, 812]"
5,71,"[445, 183, 840, 683]"
5,71,"[624, 174, 1012, 687]"
5,71,"[434, 217, 608, 772]"
5,71,"[504, 514, 918, 695]"
5,71,"[459, 612, 629, 742]"
5,71,"[636, 517, 815, 573]"
5,71,"[460, 535, 789, 760]"
5,71,"[459, 595, 790, 772]"
5,71,"[432, 175, 593, 585]"
5,71,"[464, 593, 874, 818]"
5,71,"[625, 173, 913, 807]"
5,71,"[428, 259, 816, 802]"
5,71,"[626, 487, 706, 647]"
5,71,"[514, 131, 783, 727]"
5,71,"[612, 496, 897, 605]"
5,71,"[562, 476, 751, 736]"
5,71,"[458, 477, 815, 785]"
5,71,"[496, 125, 639, 617]"
5,71,"[700, 470, 866, 804]"
5,72,"[643, 144, 1049, 1640]"
5,72,"[654, 217, 1057, 1892]"
5,72,"[750, 173, 1125, 1629]"
5,72,"[693, 338, 901, 1893]"
5,72,"[609, 238, 964, 1889]"
5,72,"[606, 146, 1015, 1890]"
5,72,"[874, 119, 1069, 336]"
5,72,"[736, 1523, 923, 1791]"
5,72,"[506, 917, 745, 1060]"
5,72,"[534, 644, 1077, 966]"
5,72,"[512, 837, 813, 920]"
5,72,"[702, 969, 1025, 1098]"
5,72,"[633, 879, 830, 1102]"
5,72,"[641, 1004, 983, 1148]"
5,72,"[803, 859, 982, 929]"
5,72,"[617, 875, 1097, 1945]"
5,72,"[607, 114, 1052, 1099]"
5,72,"[906, 1522, 1120, 1896]"
5,72,"[733, 108, 1195, 1947]"
5,72,"[895, 1472, 1264, 1949]"
5,72,"[568, 220, 1194, 1903]"
5,72,"[831, 152, 1066, 1990]"
5,72,"[418, 143, 838, 1917]"
5,72,"[602, 104, 823, 1099]"
5,72,"[525, 110, 1298, 1904]"
5,72,"[743, 1432, 944, 1746]"
5,72,"[668, 226, 1141, 1791]"
5,72,"[498, 253, 1207, 1788]"
5,72,"[747, 187, 1029, 300]"
5,72,"[481, 184, 884, 1751]"
5,72,"[687, 189, 1077, 1695]"
5,72,"[833, 924, 1229, 1785]"
5,72,"[529, 265, 1166, 1757]"
5,72,"[340, 216, 1052, 1760]"
5,72,"[411, 259, 736, 1797]"
5,72,"[668, 215, 1086, 1750]"
5,72,"[870, 223, 1235, 1739]"
5,72,"[454, 256, 957, 1794]"
5,72,"[879, 226, 1150, 1740]"
5,72,"[756, 264, 1088, 1786]"
5,72,"[941, 266, 1282, 1785]"
5,72,"[447, 181, 734, 1913]"
5,72,"[637, 183, 937, 1432]"
5,72,"[561, 1386, 920, 1909]"
5,72,"[568, 184, 748, 1385]"
5,72,"[712, 147, 989, 1489]"
5,72,"[639, 1435, 912, 1902]"
5,72,"[894, 151, 1020, 1471]"
5,72,"[742, 303, 960, 1384]"
5,72,"[334, 190, 965, 1920]"
5,72,"[866, 186, 1114, 1686]"
5,72,"[428, 265, 1077, 1802]"
5,72,"[338, 183, 868, 1700]"
5,72,"[340, 186, 817, 1694]"
5,72,"[513, 1310, 657, 1856]"
5,72,"[437, 141, 1012, 221]"
5,72,"[520, 152, 1019, 1386]"
5,72,"[526, 230, 1058, 1133]"
5,72,"[567, 120, 777, 494]"
5,72,"[690, 124, 871, 475]"
5,72,"[449, 123, 963, 546]"
5,72,"[516, 125, 634, 540]"
5,72,"[514, 131, 694, 539]"
5,72,"[683, 476, 815, 802]"
5,72,"[483, 116, 847, 503]"
5,72,"[448, 350, 967, 849]"
5,72,"[464, 340, 1092, 859]"
5,72,"[442, 157, 645, 472]"
5,72,"[497, 163, 741, 804]"
5,72,"[635, 155, 836, 445]"
5,72,"[758, 147, 922, 436]"
5,72,"[696, 148, 1037, 428]"
5,72,"[641, 352, 911, 519]"
5,72,"[625, 561, 818, 807]"
5,72,"[615, 554, 897, 727]"
5,72,"[559, 593, 874, 740]"
5,72,"[459, 595, 790, 732]"
5,72,"[460, 612, 629, 742]"
5,72,"[459, 655, 625, 741]"
5,72,"[624, 562, 819, 687]"
5,72,"[575, 573, 816, 728]"
5,72,"[445, 472, 954, 812]"
5,72,"[464, 549, 542, 818]"
5,72,"[538, 535, 789, 760]"
5,72,"[636, 466, 913, 573]"
5,72,"[605, 514, 888, 772]"
5,72,"[456, 515, 918, 772]"
5,72,"[458, 582, 733, 785]"
5,72,"[599, 354, 841, 849]"
5,72,"[689, 888, 927, 1054]"
5,72,"[544, 865, 1030, 1057]"
5,72,"[740, 919, 865, 1059]"
5,72,"[761, 208, 878, 955]"
5,72,"[708, 207, 991, 957]"
5,72,"[433, 197, 1044, 960]"
5,72,"[498, 288, 883, 1056]"
5,72,"[655, 969, 1051, 1138]"
5,72,"[453, 924, 923, 1140]"
5,72,"[813, 829, 1051, 1010]"
5,72,"[607, 922, 1046, 1129]"
5,72,"[478, 968, 994, 1089]"
5,72,"[586, 1008, 894, 1139]"
5,72,"[579, 850, 923, 1013]"
5,72,"[523, 283, 1058, 1095]"
5,72,"[467, 267, 673, 963]"
5,72,"[554, 338, 771, 884]"
5,72,"[659, 336, 737, 884]"
5,72,"[496, 319, 896, 888]"
5,72,"[494, 313, 956, 893]"
5,72,"[468, 379, 635, 896]"
5,72,"[630, 365, 808, 845]"
5,72,"[649, 303, 1107, 881]"
5,72,"[438, 259, 753, 401]"
5,72,"[510, 245, 915, 960]"
5,72,"[779, 236, 984, 1950]"
5,72,"[494, 314, 780, 931]"
5,72,"[598, 285, 848, 345]"
5,72,"[565, 278, 920, 926]"
5,72,"[509, 274, 1078, 922]"
5,72,"[489, 328, 744, 1947]"
5,72,"[977, 896, 1157, 2048]"
5,72,"[432, 175, 686, 2001]"
5,72,"[628, 188, 1292, 2041]"
5,72,"[463, 203, 633, 1846]"
5,72,"[477, 1789, 1279, 2001]"
5,72,"[540, 195, 1036, 1847]"
5,72,"[520, 186, 783, 1959]"
5,72,"[336, 1792, 860, 1998]"
5,72,"[535, 1656, 1127, 1997]"
5,72,"[510, 1793, 1202, 2045]"
5,72,"[466, 1788, 1154, 1955]"
5,72,"[389, 1913, 842, 2050]"
5,72,"[343, 217, 1010, 2051]"
5,72,"[641, 1794, 1202, 2044]"
5,72,"[409, 1803, 755, 2050]"
5,72,"[477, 1658, 1276, 1846]"
5,72,"[719, 682, 1238, 1843]"
5,73,"[440, 226, 912, 960]"
5,73,"[418, 697, 1212, 1917]"
5,73,"[632, 123, 847, 641]"
5,73,"[496, 351, 1235, 1731]"
5,73,"[449, 223, 961, 926]"
5,73,"[668, 153, 898, 1750]"
5,73,"[708, 225, 1027, 1997]"
5,73,"[411, 104, 823, 1759]"
5,73,"[438, 148, 761, 362]"
5,73,"[605, 731, 1264, 1949]"
5,73,"[509, 320, 871, 1838]"
5,73,"[545, 898, 984, 1998]"
5,73,"[458, 222, 963, 1739]"
5,73,"[489, 328, 1194, 1903]"
5,73,"[343, 151, 922, 1855]"
5,73,"[498, 152, 1088, 1740]"
5,73,"[825, 224, 1037, 468]"
5,73,"[930, 1692, 1041, 2051]"
5,73,"[389, 338, 706, 1963]"
5,73,"[698, 147, 1202, 2045]"
5,73,"[433, 265, 926, 765]"
5,73,"[796, 319, 1085, 1997]"
5,73,"[336, 595, 790, 2045]"
5,73,"[608, 847, 1141, 1791]"
5,73,"[636, 313, 1207, 1788]"
5,73,"[562, 267, 1229, 1785]"
5,73,"[832, 266, 1107, 436]"
5,73,"[514, 131, 1282, 1785]"
5,73,"[496, 184, 773, 617]"
5,73,"[644, 264, 888, 1846]"
5,73,"[609, 216, 1052, 1791]"
5,73,"[428, 107, 874, 626]"
5,73,"[659, 152, 1019, 1797]"
5,73,"[563, 125, 1238, 1843]"
5,73,"[814, 215, 1086, 1789]"
5,73,"[516, 493, 1125, 1629]"
5,73,"[432, 175, 957, 1794]"
5,73,"[535, 336, 922, 1839]"
5,73,"[340, 226, 1019, 1760]"
5,73,"[607, 144, 991, 961]"
5,73,"[437, 141, 984, 279]"
5,73,"[513, 119, 919, 1489]"
5,73,"[568, 126, 784, 605]"
5,73,"[411, 1584, 746, 2001]"
5,73,"[781, 186, 1058, 275]"
5,73,"[340, 183, 868, 1846]"
5,73,"[338, 925, 964, 1700]"
5,73,"[702, 147, 989, 1580]"
5,73,"[586, 217, 918, 547]"
5,73,"[520, 195, 720, 1386]"
5,73,"[668, 259, 923, 1638]"
5,73,"[456, 183, 777, 957]"
5,73,"[497, 458, 850, 1847]"
5,73,"[510, 253, 860, 960]"
5,73,"[659, 1337, 920, 1629]"
5,73,"[606, 146, 1276, 1841]"
5,73,"[742, 210, 946, 1384]"
5,73,"[439, 184, 796, 2050]"
5,73,"[526, 463, 817, 1630]"
5,73,"[561, 274, 1078, 1847]"
5,73,"[733, 108, 967, 1684]"
5,73,"[409, 189, 1077, 1854]"
5,73,"[459, 617, 884, 1694]"
5,73,"[523, 278, 963, 1586]"
5,73,"[719, 120, 1157, 2048]"
5,73,"[481, 436, 897, 1751]"
5,73,"[529, 919, 1195, 1947]"
5,73,"[565, 110, 1029, 926]"
5,73,"[448, 116, 847, 509]"
5,73,"[477, 934, 779, 1760]"
5,73,"[617, 189, 1002, 920]"
5,73,"[628, 114, 917, 229]"
5,73,"[760, 561, 1035, 1685]"
5,73,"[515, 246, 1114, 1686]"
5,73,"[657, 217, 1181, 1838]"
5,73,"[483, 190, 965, 1489]"
5,73,"[575, 574, 1166, 1699]"
5,73,"[509, 197, 1044, 772]"
5,73,"[690, 124, 1079, 2048]"
5,73,"[565, 1526, 1196, 2001]"
5,73,"[334, 143, 778, 2044]"
5,73,"[442, 402, 1002, 1945]"
5,73,"[624, 365, 804, 802]"
5,73,"[434, 217, 960, 1898]"
5,73,"[490, 204, 817, 847]"
5,73,"[464, 476, 782, 1902]"
5,73,"[460, 299, 1020, 1909]"
5,73,"[525, 299, 937, 1904]"
5,73,"[468, 857, 1127, 1989]"
5,73,"[485, 157, 836, 742]"
5,73,"[335, 173, 1012, 1920]"
5,73,"[594, 303, 913, 510]"
5,73,"[447, 155, 700, 1913]"
5,73,"[538, 543, 978, 1842]"
5,73,"[520, 612, 657, 1959]"
5,73,"[807, 470, 1202, 1988]"
5,73,"[477, 809, 1298, 1899]"
5,73,"[721, 186, 1279, 1993]"
5,73,"[445, 343, 1023, 804]"
5,73,"[575, 183, 1246, 1951]"
5,73,"[497, 163, 1079, 1844]"
5,73,"[641, 350, 1097, 1897]"
5,73,"[464, 551, 627, 818]"
5,73,"[809, 354, 1066, 1954]"
5,73,"[459, 305, 1069, 1889]"
5,73,"[471, 549, 829, 1892]"
5,73,"[749, 352, 1015, 1890]"
5,73,"[504, 338, 1292, 2041]"
5,73,"[466, 340, 1092, 1955]"
5,73,"[489, 265, 1077, 696]"
5,73,"[552, 385, 789, 1852]"
5,73,"[428, 496, 744, 1947]"
5,73,"[581, 423, 954, 580]"
5,73,"[692, 300, 1154, 2049]"
5,73,"[494, 203, 842, 2050]"
5,73,"[456, 496, 749, 686]"
5,74,"[617, 889, 951, 1997]"
5,74,"[509, 732, 1196, 1848]"
5,74,"[439, 184, 956, 2050]"
5,74,"[565, 340, 1092, 2001]"
5,74,"[961, 187, 1069, 336]"
5,74,"[599, 173, 1059, 1580]"
5,74,"[497, 259, 1114, 1847]"
5,74,"[483, 449, 777, 957]"
5,74,"[562, 190, 1015, 1890]"
5,74,"[617, 265, 1077, 1699]"
5,74,"[471, 267, 1166, 1684]"
5,74,"[657, 124, 1238, 1843]"
5,74,"[409, 1644, 829, 1892]"
5,74,"[464, 108, 920, 818]"
5,74,"[538, 188, 920, 1431]"
5,74,"[334, 1700, 539, 1809]"
5,74,"[795, 299, 1202, 1988]"
